OPT Result
<function find_opt at 0xb77881b4>
(-2, 3, -3, 2, 0, -1, 1) 0.0 0.5 -2.0 2.5 -2.33333333333
(-2, 3, -3, 2, 0, 1, -1) 0.0 0.5 -2.0 2.5 -2.0
(-2, 3, -3, 2, 1, -1, 0) 0.0 0.5 -2.0 2.5 -1.96666666667
(-2, 3, -3, 2, 1, 0, -1) 0.0 0.5 -2.0 2.5 -1.8
(-2, 3, -1, -3, 0, 1, 2) 0.0 0.5 -2.0 2.5 -3.18333333333
(-2, 3, -1, -3, 0, 2, 1) 0.0 0.5 -2.0 2.5 -3.01666666667
(-2, 3, -1, -3, 1, 0, 2) 0.0 0.5 -2.0 2.5 -2.98333333333
(-2, 3, -1, -3, 1, 2, 0) 0.0 0.5 -2.0 2.5 -2.65
(-2, 3, -1, -3, 2, 0, 1) 0.0 0.5 -2.0 2.5 -2.61666666667
(-2, 3, -1, -3, 2, 1, 0) 0.0 0.5 -2.0 2.5 -2.45
(-2, 3, -1, 0, -3, 1, 2) 0.0 0.5 -2.0 2.5 -2.43333333333
(-2, 3, -1, 0, -3, 2, 1) 0.0 0.5 -2.0 2.5 -2.26666666667
(-2, 3, -1, 0, 1, -3, 2) 0.0 0.5 -2.0 2.5 -1.63333333333
(-2, 3, -1, 0, 1, 2, -3) 0.0 0.5 -2.0 2.5 -0.8
(-2, 3, -1, 0, 2, -3, 1) 0.0 0.5 -2.0 2.5 -1.26666666667
(-2, 3, -1, 0, 2, 1, -3) 0.0 0.5 -2.0 2.5 -0.6
(-2, 3, -1, 1, -3, 0, 2) 0.0 0.5 -2.0 2.5 -1.98333333333
(-2, 3, -1, 1, -3, 2, 0) 0.0 0.5 -2.0 2.5 -1.65
(-2, 3, -1, 1, 0, -3, 2) 0.0 0.5 -2.0 2.5 -1.38333333333
(-2, 3, -1, 1, 0, 2, -3) 0.0 0.5 -2.0 2.5 -0.55
(-2, 3, -1, 1, 2, -3, 0) 0.0 0.6 -2.0 2.6 -0.65
(-2, 3, -1, 1, 2, 0, -3) 0.0 0.6 -2.0 2.6 -0.15
(-2, 3, -1, 2, -3, 0, 1) 0.0 0.5 -2.0 2.5 -1.36666666667
(-2, 3, -1, 2, -3, 1, 0) 0.0 0.5 -2.0 2.5 -1.2
(-2, 3, -1, 2, 0, -3, 1) 0.0 0.5 -2.0 2.5 -0.766666666667
(-2, 3, -1, 2, 0, 1, -3) 0.0 0.5 -2.0 2.5 -0.1
(-2, 3, -1, 2, 1, -3, 0) 0.0 0.6 -2.0 2.6 -0.4
(-2, 3, -1, 2, 1, 0, -3) 0.0 0.6 -2.0 2.6 0.1
(-2, 3, 0, -3, -1, 1, 2) 0.0 0.5 -2.0 2.5 -2.6
(-2, 3, 0, -3, -1, 2, 1) 0.0 0.5 -2.0 2.5 -2.43333333333
(-2, 3, 0, -3, 1, -1, 2) 0.0 0.5 -2.0 2.5 -2.2
(-2, 3, 0, -3, 1, 2, -1) 0.0 0.5 -2.0 2.5 -1.7
(-2, 3, 0, -3, 2, -1, 1) 0.0 0.5 -2.0 2.5 -1.83333333333
(-2, 3, 0, -3, 2, 1, -1) 0.0 0.5 -2.0 2.5 -1.5
(-2, 3, 0, -1, -3, 1, 2) 0.0 0.5 -2.0 2.5 -2.1
(-2, 3, 0, -1, -3, 2, 1) 0.0 0.5 -2.0 2.5 -1.93333333333
(-2, 3, 0, -1, 1, -3, 2) 0.0 0.5 -2.0 2.5 -1.3
(-2, 3, 0, -1, 1, 2, -3) 0.0 0.5 -2.0 2.5 -0.466666666667
(-2, 3, 0, -1, 2, -3, 1) 0.0 0.5 -2.0 2.5 -0.933333333333
(-2, 3, 0, -1, 2, 1, -3) 0.0 0.5 -2.0 2.5 -0.266666666667
(-2, 3, 0, 1, -3, -1, 2) 0.0 0.5 -2.0 2.5 -1.2
(-2, 3, 0, 1, -3, 2, -1) 0.0 0.5 -2.0 2.5 -0.7
(-2, 3, 0, 1, -1, -3, 2) 0.0 0.5 -2.0 2.5 -0.8
(-2, 3, 0, 1, -1, 2, -3) 0.0 0.5 -2.0 2.5 0.0333333333333
(-2, 3, 0, 1, 2, -3, -1) 0.0 0.8 -2.0 2.8 0.3
(-2, 3, 0, 1, 2, -1, -3) 0.0 0.8 -2.0 2.8 0.633333333333
(-2, 3, 0, 2, -3, -1, 1) 0.0 0.75 -2.0 2.75 -0.583333333333
(-2, 3, 0, 2, -3, 1, -1) 0.0 0.75 -2.0 2.75 -0.25
(-2, 3, 0, 2, -1, -3, 1) 0.0 0.75 -2.0 2.75 -0.183333333333
(-2, 3, 0, 2, -1, 1, -3) 0.0 0.75 -2.0 2.75 0.483333333333
(-2, 3, 0, 2, 1, -3, -1) 0.0 0.8 -2.0 2.8 0.55
(-2, 3, 0, 2, 1, -1, -3) 0.0 0.8 -2.0 2.8 0.883333333333
(-2, 3, 1, -3, -1, 0, 2) 0.0 0.666666666667 -2.0 2.66666666667 -1.81666666667
(-2, 3, 1, -3, -1, 2, 0) 0.0 0.666666666667 -2.0 2.66666666667 -1.48333333333
(-2, 3, 1, -3, 0, -1, 2) 0.0 0.666666666667 -2.0 2.66666666667 -1.61666666667
(-2, 3, 1, -3, 0, 2, -1) 0.0 0.666666666667 -2.0 2.66666666667 -1.11666666667
(-2, 3, 1, -3, 2, -1, 0) 0.0 0.666666666667 -2.0 2.66666666667 -0.883333333333
(-2, 3, 1, -3, 2, 0, -1) 0.0 0.666666666667 -2.0 2.66666666667 -0.716666666667
(-2, 3, 1, -1, -3, 0, 2) 0.0 0.666666666667 -2.0 2.66666666667 -1.31666666667
(-2, 3, 1, -1, -3, 2, 0) 0.0 0.666666666667 -2.0 2.66666666667 -0.983333333333
(-2, 3, 1, -1, 0, -3, 2) 0.0 0.666666666667 -2.0 2.66666666667 -0.716666666667
(-2, 3, 1, -1, 0, 2, -3) 0.0 0.666666666667 -2.0 2.66666666667 0.116666666667
(-2, 3, 1, -1, 2, -3, 0) 0.0 0.666666666667 -2.0 2.66666666667 0.0166666666667
(-2, 3, 1, -1, 2, 0, -3) 0.0 0.666666666667 -2.0 2.66666666667 0.516666666667
(-2, 3, 1, 0, -3, -1, 2) 0.0 0.666666666667 -2.0 2.66666666667 -0.866666666667
(-2, 3, 1, 0, -3, 2, -1) 0.0 0.666666666667 -2.0 2.66666666667 -0.366666666667
(-2, 3, 1, 0, -1, -3, 2) 0.0 0.666666666667 -2.0 2.66666666667 -0.466666666667
(-2, 3, 1, 0, -1, 2, -3) 0.0 0.666666666667 -2.0 2.66666666667 0.366666666667
(-2, 3, 1, 0, 2, -3, -1) 0.0 0.8 -2.0 2.8 0.633333333333
(-2, 3, 1, 0, 2, -1, -3) 0.0 0.8 -2.0 2.8 0.966666666667
(-2, 3, 1, 2, -3, -1, 0) 0.0 1.0 -2.0 3.0 0.366666666667
(-2, 3, 1, 2, -3, 0, -1) 0.0 1.0 -2.0 3.0 0.533333333333
(-2, 3, 1, 2, -1, -3, 0) 0.0 1.0 -2.0 3.0 0.766666666667
(-2, 3, 1, 2, -1, 0, -3) 0.0 1.0 -2.0 3.0 1.26666666667
(-2, 3, 1, 2, 0, -3, -1) 0.0 1.0 -2.0 3.0 1.13333333333
(-2, 3, 1, 2, 0, -1, -3) 0.0 1.0 -2.0 3.0 1.46666666667
(-2, 3, 2, -3, -1, 0, 1) 0.0 1.0 -2.0 3.0 -0.866666666667
(-2, 3, 2, -3, -1, 1, 0) 0.0 1.0 -2.0 3.0 -0.7
(-2, 3, 2, -3, 0, -1, 1) 0.0 1.0 -2.0 3.0 -0.666666666667
(-2, 3, 2, -3, 0, 1, -1) 0.0 1.0 -2.0 3.0 -0.333333333333
(-2, 3, 2, -3, 1, -1, 0) 0.0 1.0 -2.0 3.0 -0.3
(-2, 3, 2, -3, 1, 0, -1) 0.0 1.0 -2.0 3.0 -0.133333333333
(-2, 3, 2, -1, -3, 0, 1) 0.0 1.0 -2.0 3.0 -0.366666666667
(-2, 3, 2, -1, -3, 1, 0) 0.0 1.0 -2.0 3.0 -0.2
(-2, 3, 2, -1, 0, -3, 1) 0.0 1.0 -2.0 3.0 0.233333333333
(-2, 3, 2, -1, 0, 1, -3) 0.0 1.0 -2.0 3.0 0.9
(-2, 3, 2, -1, 1, -3, 0) 0.0 1.0 -2.0 3.0 0.6
(-2, 3, 2, -1, 1, 0, -3) 0.0 1.0 -2.0 3.0 1.1
(-2, 3, 2, 0, -3, -1, 1) 0.0 1.0 -2.0 3.0 0.0833333333333
(-2, 3, 2, 0, -3, 1, -1) 0.0 1.0 -2.0 3.0 0.416666666667
(-2, 3, 2, 0, -1, -3, 1) 0.0 1.0 -2.0 3.0 0.483333333333
(-2, 3, 2, 0, -1, 1, -3) 0.0 1.0 -2.0 3.0 1.15
(-2, 3, 2, 0, 1, -3, -1) 0.0 1.0 -2.0 3.0 1.21666666667
(-2, 3, 2, 0, 1, -1, -3) 0.0 1.0 -2.0 3.0 1.55
(-2, 3, 2, 1, -3, -1, 0) 0.0 1.0 -2.0 3.0 0.7
(-2, 3, 2, 1, -3, 0, -1) 0.0 1.0 -2.0 3.0 0.866666666667
(-2, 3, 2, 1, -1, -3, 0) 0.0 1.0 -2.0 3.0 1.1
(-2, 3, 2, 1, -1, 0, -3) 0.0 1.0 -2.0 3.0 1.6
(-2, 3, 2, 1, 0, -3, -1) 0.0 1.0 -2.0 3.0 1.46666666667
(-2, 3, 2, 1, 0, -1, -3) 0.0 1.0 -2.0 3.0 1.8
(-1, -3, -2, 0, 1, 2, 3) 0.0 0.0 -2.0 2.0 -8.0
(-1, -3, -2, 0, 1, 3, 2) 0.0 0.0 -2.0 2.0 -7.83333333333
(-1, -3, -2, 0, 2, 1, 3) 0.0 0.0 -2.0 2.0 -7.8
(-1, -3, -2, 0, 2, 3, 1) 0.0 0.0 -2.0 2.0 -7.46666666667
(-1, -3, -2, 0, 3, 1, 2) 0.0 0.0 -2.0 2.0 -7.43333333333
(-1, -3, -2, 0, 3, 2, 1) 0.0 0.0 -2.0 2.0 -7.26666666667
(-1, -3, -2, 1, 0, 2, 3) 0.0 0.0 -2.0 2.0 -7.75
(-1, -3, -2, 1, 0, 3, 2) 0.0 0.0 -2.0 2.0 -7.58333333333
(-1, -3, -2, 1, 2, 0, 3) 0.0 0.0 -2.0 2.0 -7.35
(-1, -3, -2, 1, 2, 3, 0) 0.0 0.0 -2.0 2.0 -6.85
(-1, -3, -2, 1, 3, 0, 2) 0.0 0.0 -2.0 2.0 -6.98333333333
(-1, -3, -2, 1, 3, 2, 0) 0.0 0.0 -2.0 2.0 -6.65
(-1, -3, -2, 2, 0, 1, 3) 0.0 0.0 -2.0 2.0 -7.3
(-1, -3, -2, 2, 0, 3, 1) 0.0 0.0 -2.0 2.0 -6.96666666667
(-1, -3, -2, 2, 1, 0, 3) 0.0 0.0 -2.0 2.0 -7.1
(-1, -3, -2, 2, 1, 3, 0) 0.0 0.0 -2.0 2.0 -6.6
(-1, -3, -2, 2, 3, 0, 1) 0.0 0.0 -2.0 2.0 -6.36666666667
(-1, -3, -2, 2, 3, 1, 0) 0.0 0.0 -2.0 2.0 -6.2
(-1, -3, -2, 3, 0, 1, 2) 0.0 0.0 -2.0 2.0 -6.68333333333
(-1, -3, -2, 3, 0, 2, 1) 0.0 0.0 -2.0 2.0 -6.51666666667
(-1, -3, -2, 3, 1, 0, 2) 0.0 0.0 -2.0 2.0 -6.48333333333
(-1, -3, -2, 3, 1, 2, 0) 0.0 0.0 -2.0 2.0 -6.15
(-1, -3, -2, 3, 2, 0, 1) 0.0 0.0 -2.0 2.0 -6.11666666667
(-1, -3, -2, 3, 2, 1, 0) 0.0 0.0 -2.0 2.0 -5.95
(-1, -3, 0, -2, 1, 2, 3) 0.0 0.0 -2.0 2.0 -7.33333333333
(-1, -3, 0, -2, 1, 3, 2) 0.0 0.0 -2.0 2.0 -7.16666666667
(-1, -3, 0, -2, 2, 1, 3) 0.0 0.0 -2.0 2.0 -7.13333333333
(-1, -3, 0, -2, 2, 3, 1) 0.0 0.0 -2.0 2.0 -6.8
(-1, -3, 0, -2, 3, 1, 2) 0.0 0.0 -2.0 2.0 -6.76666666667
(-1, -3, 0, -2, 3, 2, 1) 0.0 0.0 -2.0 2.0 -6.6
(-1, -3, 0, 1, -2, 2, 3) 0.0 0.0 -2.0 2.0 -6.58333333333
(-1, -3, 0, 1, -2, 3, 2) 0.0 0.0 -2.0 2.0 -6.41666666667
(-1, -3, 0, 1, 2, -2, 3) 0.0 0.0 -2.0 2.0 -5.78333333333
(-1, -3, 0, 1, 2, 3, -2) 0.0 0.333333333333 -2.0 2.33333333333 -4.95
(-1, -3, 0, 1, 3, -2, 2) 0.0 0.0 -2.0 2.0 -5.41666666667
(-1, -3, 0, 1, 3, 2, -2) 0.0 0.333333333333 -2.0 2.33333333333 -4.75
(-1, -3, 0, 2, -2, 1, 3) 0.0 0.0 -2.0 2.0 -6.13333333333
(-1, -3, 0, 2, -2, 3, 1) 0.0 0.0 -2.0 2.0 -5.8
(-1, -3, 0, 2, 1, -2, 3) 0.0 0.0 -2.0 2.0 -5.53333333333
(-1, -3, 0, 2, 1, 3, -2) 0.0 0.333333333333 -2.0 2.33333333333 -4.7
(-1, -3, 0, 2, 3, -2, 1) 0.0 0.2 -2.0 2.2 -4.8
(-1, -3, 0, 2, 3, 1, -2) 0.0 0.333333333333 -2.0 2.33333333333 -4.3
(-1, -3, 0, 3, -2, 1, 2) 0.0 0.0 -2.0 2.0 -5.51666666667
(-1, -3, 0, 3, -2, 2, 1) 0.0 0.0 -2.0 2.0 -5.35
(-1, -3, 0, 3, 1, -2, 2) 0.0 0.0 -2.0 2.0 -4.91666666667
(-1, -3, 0, 3, 1, 2, -2) 0.0 0.333333333333 -2.0 2.33333333333 -4.25
(-1, -3, 0, 3, 2, -2, 1) 0.0 0.2 -2.0 2.2 -4.55
(-1, -3, 0, 3, 2, 1, -2) 0.0 0.333333333333 -2.0 2.33333333333 -4.05
(-1, -3, 1, -2, 0, 2, 3) 0.0 0.0 -2.0 2.0 -6.75
(-1, -3, 1, -2, 0, 3, 2) 0.0 0.0 -2.0 2.0 -6.58333333333
(-1, -3, 1, -2, 2, 0, 3) 0.0 0.0 -2.0 2.0 -6.35
(-1, -3, 1, -2, 2, 3, 0) 0.0 0.0 -2.0 2.0 -5.85
(-1, -3, 1, -2, 3, 0, 2) 0.0 0.0 -2.0 2.0 -5.98333333333
(-1, -3, 1, -2, 3, 2, 0) 0.0 0.0 -2.0 2.0 -5.65
(-1, -3, 1, 0, -2, 2, 3) 0.0 0.0 -2.0 2.0 -6.25
(-1, -3, 1, 0, -2, 3, 2) 0.0 0.0 -2.0 2.0 -6.08333333333
(-1, -3, 1, 0, 2, -2, 3) 0.0 0.0 -2.0 2.0 -5.45
(-1, -3, 1, 0, 2, 3, -2) 0.0 0.333333333333 -2.0 2.33333333333 -4.61666666667
(-1, -3, 1, 0, 3, -2, 2) 0.0 0.0 -2.0 2.0 -5.08333333333
(-1, -3, 1, 0, 3, 2, -2) 0.0 0.333333333333 -2.0 2.33333333333 -4.41666666667
(-1, -3, 1, 2, -2, 0, 3) 0.0 0.0 -2.0 2.0 -5.35
(-1, -3, 1, 2, -2, 3, 0) 0.0 0.0 -2.0 2.0 -4.85
(-1, -3, 1, 2, 0, -2, 3) 0.0 0.0 -2.0 2.0 -4.95
(-1, -3, 1, 2, 0, 3, -2) 0.0 0.333333333333 -2.0 2.33333333333 -4.11666666667
(-1, -3, 1, 2, 3, -2, 0) 0.0 0.4 -2.0 2.4 -3.85
(-1, -3, 1, 2, 3, 0, -2) 0.0 0.4 -2.0 2.4 -3.51666666667
(-1, -3, 1, 3, -2, 0, 2) 0.0 0.0 -2.0 2.0 -4.73333333333
(-1, -3, 1, 3, -2, 2, 0) 0.0 0.0 -2.0 2.0 -4.4
(-1, -3, 1, 3, 0, -2, 2) 0.0 0.0 -2.0 2.0 -4.33333333333
(-1, -3, 1, 3, 0, 2, -2) 0.0 0.333333333333 -2.0 2.33333333333 -3.66666666667
(-1, -3, 1, 3, 2, -2, 0) 0.0 0.4 -2.0 2.4 -3.6
(-1, -3, 1, 3, 2, 0, -2) 0.0 0.4 -2.0 2.4 -3.26666666667
(-1, -3, 2, -2, 0, 1, 3) 0.0 0.0 -2.0 2.0 -5.96666666667
(-1, -3, 2, -2, 0, 3, 1) 0.0 0.0 -2.0 2.0 -5.63333333333
(-1, -3, 2, -2, 1, 0, 3) 0.0 0.0 -2.0 2.0 -5.76666666667
(-1, -3, 2, -2, 1, 3, 0) 0.0 0.0 -2.0 2.0 -5.26666666667
(-1, -3, 2, -2, 3, 0, 1) 0.0 0.0 -2.0 2.0 -5.03333333333
(-1, -3, 2, -2, 3, 1, 0) 0.0 0.0 -2.0 2.0 -4.86666666667
(-1, -3, 2, 0, -2, 1, 3) 0.0 0.0 -2.0 2.0 -5.46666666667
(-1, -3, 2, 0, -2, 3, 1) 0.0 0.0 -2.0 2.0 -5.13333333333
(-1, -3, 2, 0, 1, -2, 3) 0.0 0.0 -2.0 2.0 -4.86666666667
(-1, -3, 2, 0, 1, 3, -2) 0.0 0.333333333333 -2.0 2.33333333333 -4.03333333333
(-1, -3, 2, 0, 3, -2, 1) 0.0 0.2 -2.0 2.2 -4.13333333333
(-1, -3, 2, 0, 3, 1, -2) 0.0 0.333333333333 -2.0 2.33333333333 -3.63333333333
(-1, -3, 2, 1, -2, 0, 3) 0.0 0.0 -2.0 2.0 -5.01666666667
(-1, -3, 2, 1, -2, 3, 0) 0.0 0.0 -2.0 2.0 -4.51666666667
(-1, -3, 2, 1, 0, -2, 3) 0.0 0.0 -2.0 2.0 -4.61666666667
(-1, -3, 2, 1, 0, 3, -2) 0.0 0.333333333333 -2.0 2.33333333333 -3.78333333333
(-1, -3, 2, 1, 3, -2, 0) 0.0 0.4 -2.0 2.4 -3.51666666667
(-1, -3, 2, 1, 3, 0, -2) 0.0 0.4 -2.0 2.4 -3.18333333333
(-1, -3, 2, 3, -2, 0, 1) 0.0 0.25 -2.0 2.25 -3.78333333333
(-1, -3, 2, 3, -2, 1, 0) 0.0 0.25 -2.0 2.25 -3.61666666667
(-1, -3, 2, 3, 0, -2, 1) 0.0 0.25 -2.0 2.25 -3.38333333333
(-1, -3, 2, 3, 0, 1, -2) 0.0 0.333333333333 -2.0 2.33333333333 -2.88333333333
(-1, -3, 2, 3, 1, -2, 0) 0.0 0.4 -2.0 2.4 -3.01666666667
(-1, -3, 2, 3, 1, 0, -2) 0.0 0.4 -2.0 2.4 -2.68333333333
(-1, -3, 3, -2, 0, 1, 2) 0.0 0.0 -2.0 2.0 -5.01666666667
(-1, -3, 3, -2, 0, 2, 1) 0.0 0.0 -2.0 2.0 -4.85
(-1, -3, 3, -2, 1, 0, 2) 0.0 0.0 -2.0 2.0 -4.81666666667
(-1, -3, 3, -2, 1, 2, 0) 0.0 0.0 -2.0 2.0 -4.48333333333
(-1, -3, 3, -2, 2, 0, 1) 0.0 0.0 -2.0 2.0 -4.45
(-1, -3, 3, -2, 2, 1, 0) 0.0 0.0 -2.0 2.0 -4.28333333333
(-1, -3, 3, 0, -2, 1, 2) 0.0 0.0 -2.0 2.0 -4.51666666667
(-1, -3, 3, 0, -2, 2, 1) 0.0 0.0 -2.0 2.0 -4.35
(-1, -3, 3, 0, 1, -2, 2) 0.0 0.0 -2.0 2.0 -3.91666666667
(-1, -3, 3, 0, 1, 2, -2) 0.0 0.333333333333 -2.0 2.33333333333 -3.25
(-1, -3, 3, 0, 2, -2, 1) 0.0 0.2 -2.0 2.2 -3.55
(-1, -3, 3, 0, 2, 1, -2) 0.0 0.333333333333 -2.0 2.33333333333 -3.05
(-1, -3, 3, 1, -2, 0, 2) 0.0 0.0 -2.0 2.0 -4.06666666667
(-1, -3, 3, 1, -2, 2, 0) 0.0 0.0 -2.0 2.0 -3.73333333333
(-1, -3, 3, 1, 0, -2, 2) 0.0 0.0 -2.0 2.0 -3.66666666667
(-1, -3, 3, 1, 0, 2, -2) 0.0 0.333333333333 -2.0 2.33333333333 -3.0
(-1, -3, 3, 1, 2, -2, 0) 0.0 0.4 -2.0 2.4 -2.93333333333
(-1, -3, 3, 1, 2, 0, -2) 0.0 0.4 -2.0 2.4 -2.6
(-1, -3, 3, 2, -2, 0, 1) 0.0 0.25 -2.0 2.25 -3.45
(-1, -3, 3, 2, -2, 1, 0) 0.0 0.25 -2.0 2.25 -3.28333333333
(-1, -3, 3, 2, 0, -2, 1) 0.0 0.25 -2.0 2.25 -3.05
(-1, -3, 3, 2, 0, 1, -2) 0.0 0.333333333333 -2.0 2.33333333333 -2.55
(-1, -3, 3, 2, 1, -2, 0) 0.0 0.4 -2.0 2.4 -2.68333333333
(-1, -3, 3, 2, 1, 0, -2) 0.0 0.4 -2.0 2.4 -2.35
(-1, -2, -3, 0, 1, 2, 3) 0.0 0.0 -2.0 2.0 -7.5
(-1, -2, -3, 0, 1, 3, 2) 0.0 0.0 -2.0 2.0 -7.33333333333
(-1, -2, -3, 0, 2, 1, 3) 0.0 0.0 -2.0 2.0 -7.3
(-1, -2, -3, 0, 2, 3, 1) 0.0 0.0 -2.0 2.0 -6.96666666667
(-1, -2, -3, 0, 3, 1, 2) 0.0 0.0 -2.0 2.0 -6.93333333333
(-1, -2, -3, 0, 3, 2, 1) 0.0 0.0 -2.0 2.0 -6.76666666667
(-1, -2, -3, 1, 0, 2, 3) 0.0 0.0 -2.0 2.0 -7.25
(-1, -2, -3, 1, 0, 3, 2) 0.0 0.0 -2.0 2.0 -7.08333333333
(-1, -2, -3, 1, 2, 0, 3) 0.0 0.0 -2.0 2.0 -6.85
(-1, -2, -3, 1, 2, 3, 0) 0.0 0.0 -2.0 2.0 -6.35
(-1, -2, -3, 1, 3, 0, 2) 0.0 0.0 -2.0 2.0 -6.48333333333
(-1, -2, -3, 1, 3, 2, 0) 0.0 0.0 -2.0 2.0 -6.15
(-1, -2, -3, 2, 0, 1, 3) 0.0 0.0 -2.0 2.0 -6.8
(-1, -2, -3, 2, 0, 3, 1) 0.0 0.0 -2.0 2.0 -6.46666666667
(-1, -2, -3, 2, 1, 0, 3) 0.0 0.0 -2.0 2.0 -6.6
(-1, -2, -3, 2, 1, 3, 0) 0.0 0.0 -2.0 2.0 -6.1
(-1, -2, -3, 2, 3, 0, 1) 0.0 0.0 -2.0 2.0 -5.86666666667
(-1, -2, -3, 2, 3, 1, 0) 0.0 0.0 -2.0 2.0 -5.7
(-1, -2, -3, 3, 0, 1, 2) 0.0 0.0 -2.0 2.0 -6.18333333333
(-1, -2, -3, 3, 0, 2, 1) 0.0 0.0 -2.0 2.0 -6.01666666667
(-1, -2, -3, 3, 1, 0, 2) 0.0 0.0 -2.0 2.0 -5.98333333333
(-1, -2, -3, 3, 1, 2, 0) 0.0 0.0 -2.0 2.0 -5.65
(-1, -2, -3, 3, 2, 0, 1) 0.0 0.0 -2.0 2.0 -5.61666666667
(-1, -2, -3, 3, 2, 1, 0) 0.0 0.0 -2.0 2.0 -5.45
(-1, -2, 0, -3, 1, 2, 3) 0.0 0.0 -1.5 1.5 -6.5
(-1, -2, 0, -3, 1, 3, 2) 0.0 0.0 -1.5 1.5 -6.33333333333
(-1, -2, 0, -3, 2, 1, 3) 0.0 0.0 -1.5 1.5 -6.3
(-1, -2, 0, -3, 2, 3, 1) 0.0 0.0 -1.5 1.5 -5.96666666667
(-1, -2, 0, -3, 3, 1, 2) 0.0 0.0 -1.5 1.5 -5.93333333333
(-1, -2, 0, -3, 3, 2, 1) 0.0 0.0 -1.5 1.5 -5.76666666667
(-1, -2, 0, 1, -3, 2, 3) 0.0 0.0 -1.5 1.5 -5.5
(-1, -2, 0, 1, -3, 3, 2) 0.0 0.0 -1.5 1.5 -5.33333333333
(-1, -2, 0, 1, 2, -3, 3) 0.0 0.0 -1.5 1.5 -4.5
(-1, -2, 0, 1, 2, 3, -3) 0.0 0.5 -1.5 2.0 -3.5
(-1, -2, 0, 1, 3, -3, 2) 0.0 0.2 -1.5 1.7 -4.13333333333
(-1, -2, 0, 1, 3, 2, -3) 0.0 0.5 -1.5 2.0 -3.3
(-1, -2, 0, 2, -3, 1, 3) 0.0 0.0 -1.5 1.5 -5.05
(-1, -2, 0, 2, -3, 3, 1) 0.0 0.0 -1.5 1.5 -4.71666666667
(-1, -2, 0, 2, 1, -3, 3) 0.0 0.0 -1.5 1.5 -4.25
(-1, -2, 0, 2, 1, 3, -3) 0.0 0.5 -1.5 2.0 -3.25
(-1, -2, 0, 2, 3, -3, 1) 0.0 0.4 -1.5 1.9 -3.51666666667
(-1, -2, 0, 2, 3, 1, -3) 0.0 0.5 -1.5 2.0 -2.85
(-1, -2, 0, 3, -3, 1, 2) 0.0 0.0 -1.5 1.5 -4.43333333333
(-1, -2, 0, 3, -3, 2, 1) 0.0 0.0 -1.5 1.5 -4.26666666667
(-1, -2, 0, 3, 1, -3, 2) 0.0 0.2 -1.5 1.7 -3.63333333333
(-1, -2, 0, 3, 1, 2, -3) 0.0 0.5 -1.5 2.0 -2.8
(-1, -2, 0, 3, 2, -3, 1) 0.0 0.4 -1.5 1.9 -3.26666666667
(-1, -2, 0, 3, 2, 1, -3) 0.0 0.5 -1.5 2.0 -2.6
(-1, -2, 1, -3, 0, 2, 3) 0.0 0.0 -1.5 1.5 -5.91666666667
(-1, -2, 1, -3, 0, 3, 2) 0.0 0.0 -1.5 1.5 -5.75
(-1, -2, 1, -3, 2, 0, 3) 0.0 0.0 -1.5 1.5 -5.51666666667
(-1, -2, 1, -3, 2, 3, 0) 0.0 0.0 -1.5 1.5 -5.01666666667
(-1, -2, 1, -3, 3, 0, 2) 0.0 0.0 -1.5 1.5 -5.15
(-1, -2, 1, -3, 3, 2, 0) 0.0 0.0 -1.5 1.5 -4.81666666667
(-1, -2, 1, 0, -3, 2, 3) 0.0 0.0 -1.5 1.5 -5.16666666667
(-1, -2, 1, 0, -3, 3, 2) 0.0 0.0 -1.5 1.5 -5.0
(-1, -2, 1, 0, 2, -3, 3) 0.0 0.0 -1.5 1.5 -4.16666666667
(-1, -2, 1, 0, 2, 3, -3) 0.0 0.5 -1.5 2.0 -3.16666666667
(-1, -2, 1, 0, 3, -3, 2) 0.0 0.2 -1.5 1.7 -3.8
(-1, -2, 1, 0, 3, 2, -3) 0.0 0.5 -1.5 2.0 -2.96666666667
(-1, -2, 1, 2, -3, 0, 3) 0.0 0.0 -1.5 1.5 -4.26666666667
(-1, -2, 1, 2, -3, 3, 0) 0.0 0.0 -1.5 1.5 -3.76666666667
(-1, -2, 1, 2, 0, -3, 3) 0.0 0.0 -1.5 1.5 -3.66666666667
(-1, -2, 1, 2, 0, 3, -3) 0.0 0.5 -1.5 2.0 -2.66666666667
(-1, -2, 1, 2, 3, -3, 0) 0.0 0.6 -1.5 2.1 -2.56666666667
(-1, -2, 1, 2, 3, 0, -3) 0.0 0.6 -1.5 2.1 -2.06666666667
(-1, -2, 1, 3, -3, 0, 2) 0.0 0.25 -1.5 1.75 -3.65
(-1, -2, 1, 3, -3, 2, 0) 0.0 0.25 -1.5 1.75 -3.31666666667
(-1, -2, 1, 3, 0, -3, 2) 0.0 0.25 -1.5 1.75 -3.05
(-1, -2, 1, 3, 0, 2, -3) 0.0 0.5 -1.5 2.0 -2.21666666667
(-1, -2, 1, 3, 2, -3, 0) 0.0 0.6 -1.5 2.1 -2.31666666667
(-1, -2, 1, 3, 2, 0, -3) 0.0 0.6 -1.5 2.1 -1.81666666667
(-1, -2, 2, -3, 0, 1, 3) 0.0 0.0 -1.5 1.5 -5.13333333333
(-1, -2, 2, -3, 0, 3, 1) 0.0 0.0 -1.5 1.5 -4.8
